[2024-10-03 04:44:23] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-10-03 04:44:23] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-10-03 04:44:23] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-10-03 04:44:44] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-10-03 04:44:44] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-10-03 04:44:44] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-10-03 04:44:56] [class-ss-setup-task.php:33] Creating archive directory: C:\XAMPP\htdocs\mumtaaz/wp-content/uploads\simply-static\temp-files/simply-static-1-1727930663\
[2024-10-03 04:44:57] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/mumtaaz/
[2024-10-03 04:46:39] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\dell\AppData\Local\Temp/66fe21af8458e-YrXZpG.tmp to C:\XAMPP\htdocs\mumtaaz/wp-content/uploads\simply-static\temp-files/simply-static-1-1727930663/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-rotate.css
[2024-10-03 04:46:39] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-03 04:46:39] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-03 04:46:39] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-03 04:46:39] [class-ss-page.php:119] Checking Content Identical:9f1e798287c8823d02dec9596ef04b221642b844===. Value: FALSE
[2024-10-03 04:46:39] [class-ss-fetch-urls-task.php:72] URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-rotate.min.css
[2024-10-03 04:46:39] [class-ss-task.php:58] [PAGES STATUS] Remaining:4; Total: 573
[2024-10-03 04:46:40] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-03 04:46:40] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\dell\AppData\Local\Temp/66fe21b005967-vWln6Z.tmp
[2024-10-03 04:46:40] [class-ss-page-handler.php:38] URL Prepared:http://localhost/mumtaaz/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-rotate.min.css?simply_static_page=11557
[2024-10-03 04:46:40] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-rotate.min.css?simply_static_page=11557
[2024-10-03 04:46:40] [class-ss-url-fetcher.php:103] Filesize: 208 bytes
[2024-10-03 04:46:40] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-03 04:46:40] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-rotate.min.css
[2024-10-03 04:46:40] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\dell\AppData\Local\Temp/66fe21b005967-vWln6Z.tmp to C:\XAMPP\htdocs\mumtaaz/wp-content/uploads\simply-static\temp-files/simply-static-1-1727930663/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-rotate.min.css
[2024-10-03 04:46:40] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-03 04:46:40] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-03 04:46:40] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-03 04:46:40] [class-ss-page.php:119] Checking Content Identical:bcacf78c3c86ae4f8cf95248b5859070327aa5e6===. Value: FALSE
[2024-10-03 04:46:40] [class-ss-fetch-urls-task.php:72] URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-shrink.css
[2024-10-03 04:46:40] [class-ss-task.php:58] [PAGES STATUS] Remaining:3; Total: 573
[2024-10-03 04:46:40] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-03 04:46:40] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\dell\AppData\Local\Temp/66fe21b0db8b6-UmhYdL.tmp
[2024-10-03 04:46:40] [class-ss-page-handler.php:38] URL Prepared:http://localhost/mumtaaz/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-shrink.css?simply_static_page=11558
[2024-10-03 04:46:40] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-shrink.css?simply_static_page=11558
[2024-10-03 04:46:41] [class-ss-url-fetcher.php:103] Filesize: 226 bytes
[2024-10-03 04:46:41] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-03 04:46:41] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-shrink.css
[2024-10-03 04:46:41] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\dell\AppData\Local\Temp/66fe21b0db8b6-UmhYdL.tmp to C:\XAMPP\htdocs\mumtaaz/wp-content/uploads\simply-static\temp-files/simply-static-1-1727930663/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-shrink.css
[2024-10-03 04:46:41] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-03 04:46:41] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-03 04:46:41] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-03 04:46:41] [class-ss-page.php:119] Checking Content Identical:e356821711739bf18e2cca7d24b146096e2a6df7===. Value: FALSE
[2024-10-03 04:46:41] [class-ss-fetch-urls-task.php:72] URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-shrink.min.css
[2024-10-03 04:46:41] [class-ss-task.php:58] [PAGES STATUS] Remaining:2; Total: 573
[2024-10-03 04:46:41] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-03 04:46:41] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\dell\AppData\Local\Temp/66fe21b13270f-xc5Gbq.tmp
[2024-10-03 04:46:41] [class-ss-page-handler.php:38] URL Prepared:http://localhost/mumtaaz/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-shrink.min.css?simply_static_page=11559
[2024-10-03 04:46:41] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-shrink.min.css?simply_static_page=11559
[2024-10-03 04:46:41] [class-ss-url-fetcher.php:103] Filesize: 205 bytes
[2024-10-03 04:46:41] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-03 04:46:41] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-shrink.min.css
[2024-10-03 04:46:41] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\dell\AppData\Local\Temp/66fe21b13270f-xc5Gbq.tmp to C:\XAMPP\htdocs\mumtaaz/wp-content/uploads\simply-static\temp-files/simply-static-1-1727930663/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-shrink.min.css
[2024-10-03 04:46:41] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-03 04:46:41] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-03 04:46:41] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-03 04:46:41] [class-ss-page.php:119] Checking Content Identical:d24239ce3368865de4cec69f92452f02efddf77e===. Value: FALSE
[2024-10-03 04:46:41] [class-ss-fetch-urls-task.php:72] URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-sink.css
[2024-10-03 04:46:41] [class-ss-task.php:58] [PAGES STATUS] Remaining:1; Total: 573
[2024-10-03 04:46:41] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-03 04:46:41] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\dell\AppData\Local\Temp/66fe21b1e1129-ymnB9v.tmp
[2024-10-03 04:46:41] [class-ss-page-handler.php:38] URL Prepared:http://localhost/mumtaaz/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-sink.css?simply_static_page=11560
[2024-10-03 04:46:41] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-sink.css?simply_static_page=11560
[2024-10-03 04:46:42] [class-ss-url-fetcher.php:103] Filesize: 262 bytes
[2024-10-03 04:46:42] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-03 04:46:42] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-sink.css
[2024-10-03 04:46:42] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\dell\AppData\Local\Temp/66fe21b1e1129-ymnB9v.tmp to C:\XAMPP\htdocs\mumtaaz/wp-content/uploads\simply-static\temp-files/simply-static-1-1727930663/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-sink.css
[2024-10-03 04:46:42] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-03 04:46:42] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-03 04:46:42] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-03 04:46:42] [class-ss-page.php:119] Checking Content Identical:866924292c7de26caba765a1dca28dff940cc29c===. Value: FALSE
[2024-10-03 04:46:42] [class-ss-task.php:44] Status message: [fetch_urls] Fetched 0 of 573 pages/files
[2024-10-03 04:46:42] [class-ss-archive-creation-job.php:181] We're not done with the fetch_urls task yet
[2024-10-03 04:47:04] [class-ss-archive-creation-job.php:136] Current task: fetch_urls
[2024-10-03 04:47:04] [class-ss-archive-creation-job.php:153] Performing task: fetch_urls
[2024-10-03 04:47:04] [class-ss-fetch-urls-task.php:69] Total pages: 573; Pages remaining: 523
[2024-10-03 04:47:04] [class-ss-fetch-urls-task.php:72] URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-sink.min.css
[2024-10-03 04:47:04] [class-ss-task.php:58] [PAGES STATUS] Remaining:50; Total: 573
[2024-10-03 04:47:05] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-03 04:47:05] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\dell\AppData\Local\Temp/66fe21c90a80f-HQP1V8.tmp
[2024-10-03 04:47:05] [class-ss-page-handler.php:38] URL Prepared:http://localhost/mumtaaz/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-sink.min.css?simply_static_page=11561
[2024-10-03 04:47:05] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-sink.min.css?simply_static_page=11561
[2024-10-03 04:47:05] [class-ss-url-fetcher.php:103] Filesize: 239 bytes
[2024-10-03 04:47:05] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-03 04:47:05] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-sink.min.css
[2024-10-03 04:47:05] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\dell\AppData\Local\Temp/66fe21c90a80f-HQP1V8.tmp to C:\XAMPP\htdocs\mumtaaz/wp-content/uploads\simply-static\temp-files/simply-static-1-1727930663/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-sink.min.css
[2024-10-03 04:47:05] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-03 04:47:05] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-03 04:47:05] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-03 04:47:05] [class-ss-page.php:119] Checking Content Identical:d1c62cd630b495a3e6132cdb51cc3efc2f7c40f5===. Value: FALSE
[2024-10-03 04:47:05] [class-ss-fetch-urls-task.php:72] URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew-backward.css
[2024-10-03 04:47:05] [class-ss-task.php:58] [PAGES STATUS] Remaining:49; Total: 573
[2024-10-03 04:47:05] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-03 04:47:05] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\dell\AppData\Local\Temp/66fe21c989205-SioHkI.tmp
[2024-10-03 04:47:05] [class-ss-page-handler.php:38] URL Prepared:http://localhost/mumtaaz/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew-backward.css?simply_static_page=11562
[2024-10-03 04:47:05] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew-backward.css?simply_static_page=11562
[2024-10-03 04:47:05] [class-ss-url-fetcher.php:103] Filesize: 282 bytes
[2024-10-03 04:47:05] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-03 04:47:05] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew-backward.css
[2024-10-03 04:47:05] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\dell\AppData\Local\Temp/66fe21c989205-SioHkI.tmp to C:\XAMPP\htdocs\mumtaaz/wp-content/uploads\simply-static\temp-files/simply-static-1-1727930663/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew-backward.css
[2024-10-03 04:47:05] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-03 04:47:05] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-03 04:47:05] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-03 04:47:05] [class-ss-page.php:119] Checking Content Identical:e7e1c1450dd91120c7356819fa50c86e98d797c9===. Value: FALSE
[2024-10-03 04:47:05] [class-ss-fetch-urls-task.php:72] URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew-backward.min.css
[2024-10-03 04:47:05] [class-ss-task.php:58] [PAGES STATUS] Remaining:48; Total: 573
[2024-10-03 04:47:05] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-03 04:47:05] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\dell\AppData\Local\Temp/66fe21c9d9f28-G8sANJ.tmp
[2024-10-03 04:47:05] [class-ss-page-handler.php:38] URL Prepared:http://localhost/mumtaaz/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew-backward.min.css?simply_static_page=11563
[2024-10-03 04:47:05] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew-backward.min.css?simply_static_page=11563
[2024-10-03 04:47:06] [class-ss-url-fetcher.php:103] Filesize: 259 bytes
[2024-10-03 04:47:06] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-03 04:47:06] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew-backward.min.css
[2024-10-03 04:47:06] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\dell\AppData\Local\Temp/66fe21c9d9f28-G8sANJ.tmp to C:\XAMPP\htdocs\mumtaaz/wp-content/uploads\simply-static\temp-files/simply-static-1-1727930663/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew-backward.min.css
[2024-10-03 04:47:06] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-03 04:47:06] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-03 04:47:06] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-03 04:47:06] [class-ss-page.php:119] Checking Content Identical:31bb8cd8bcce249832de81149d61da49636820b5===. Value: FALSE
[2024-10-03 04:47:06] [class-ss-fetch-urls-task.php:72] URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew-forward.css
[2024-10-03 04:47:06] [class-ss-task.php:58] [PAGES STATUS] Remaining:47; Total: 573
[2024-10-03 04:47:06] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-03 04:47:06] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\dell\AppData\Local\Temp/66fe21ca66325-ONfNNC.tmp
[2024-10-03 04:47:06] [class-ss-page-handler.php:38] URL Prepared:http://localhost/mumtaaz/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew-forward.css?simply_static_page=11564
[2024-10-03 04:47:06] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew-forward.css?simply_static_page=11564
[2024-10-03 04:47:06] [class-ss-url-fetcher.php:103] Filesize: 279 bytes
[2024-10-03 04:47:06] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-03 04:47:06] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew-forward.css
[2024-10-03 04:47:06] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\dell\AppData\Local\Temp/66fe21ca66325-ONfNNC.tmp to C:\XAMPP\htdocs\mumtaaz/wp-content/uploads\simply-static\temp-files/simply-static-1-1727930663/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew-forward.css
[2024-10-03 04:47:06] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-03 04:47:06] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-03 04:47:06] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-03 04:47:06] [class-ss-page.php:119] Checking Content Identical:3a03840cb39ba07c792a6c4d01ccf7e5eb255d73===. Value: FALSE
[2024-10-03 04:47:06] [class-ss-fetch-urls-task.php:72] URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew-forward.min.css
[2024-10-03 04:47:06] [class-ss-task.php:58] [PAGES STATUS] Remaining:46; Total: 573
[2024-10-03 04:47:07] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-03 04:47:07] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\dell\AppData\Local\Temp/66fe21cb151cb-mjeRCn.tmp
[2024-10-03 04:47:07] [class-ss-page-handler.php:38] URL Prepared:http://localhost/mumtaaz/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew-forward.min.css?simply_static_page=11565
[2024-10-03 04:47:07] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew-forward.min.css?simply_static_page=11565
[2024-10-03 04:47:07] [class-ss-url-fetcher.php:103] Filesize: 256 bytes
[2024-10-03 04:47:07] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-03 04:47:07] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew-forward.min.css
[2024-10-03 04:47:07] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\dell\AppData\Local\Temp/66fe21cb151cb-mjeRCn.tmp to C:\XAMPP\htdocs\mumtaaz/wp-content/uploads\simply-static\temp-files/simply-static-1-1727930663/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew-forward.min.css
[2024-10-03 04:47:07] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-03 04:47:07] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-03 04:47:07] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-03 04:47:07] [class-ss-page.php:119] Checking Content Identical:c6dd2b6588e903848aea0d9198456b488080c92e===. Value: FALSE
